id,country_iso2,country,provider,provider_type,provider_role,product,method,channel,pricing_model,pricing_model_code,variable_pct_basis,variable_pct_min,variable_pct_max,fixed_fee_min,fixed_fee_max,minimum_fee,fee_currency,monthly_fee,monthly_currency,monthly_fee_mode,non_transaction_fees,card_schemes,card_profile,all_in_complete,tax_treatment,reference_transaction_eur,fee_reference_min_czk,fee_reference_max_czk,effective_reference_min_pct,effective_reference_max_pct,condition,source_url,verification,verification_state,verification_scope,price_verified_on,monitoring_level,source_status,source_checked_at,source_last_attempt_at,source_last_attempt_status
LT-paysera-local-merchant-acquiring-acceptance-card,LT,Litva,Paysera,PSP,psp,Online EU-issued cards – standard tier,card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.15,EUR,5,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.4865,7.4865,1.55,1.55,"Základní veřejné pásmo pro 0–50 transakcí a obrat do 2 500 EUR; 0,15 EUR je minimální poplatek, nikoli fixní příplatek. Měsíční poplatek je za firemní Paysera účet.",https://www.paysera.lt/v2/en-LT/fees/payment-gateway-with-payment-cards-fees,ručně ověřeno na oficiálním kartovém ceníku Paysera 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
LT-paystrax-card,LT,Litva,PAYSTRAX,Acquirer,acquirer,Online card acceptance,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://paystrax.com/wp-content/uploads/2026/04/Terms-for-MFA-v.1.4-LT.pdf,přímá merchant acquiringová smlouva a vypořádání ověřeny v oficiálních litevských podmínkách 19. 8. 2026; cena individuální,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
LT-revolut-pay-by-bank-a2a,LT,Litva,Revolut,Acquirer,acquirer,Revolut Pay – A2A od retail zákazníka,a2a,online,Blended,blended,provider_published,1.0,1.0,0.2,0.2,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,9.66,9.66,2.0,2.0,"Revolut Pay Account-to-account od retail zákazníka; Business/Pro zákazník 2,8 % + lokální fixní poplatek.",https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LT-revolut-merchant-eea-consumer-cards-card-amex,LT,Litva,Revolut,Acquirer,acquirer,Online American Express,card,online,Blended,blended,provider_published,1.7,1.7,0.2,0.2,,EUR,0,EUR,additional,[],"[""amex""]",all,True,included_or_not_applicable,20.0,13.041,13.041,2.7,2.7,American Express; stejný lokální fixní poplatek jako v oficiálním country ceníku.,https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LT-revolut-merchant-eea-consumer-cards-card,LT,Litva,Revolut,Acquirer,acquirer,Online EEA spotřebitelské karty,card,online,Blended,blended,provider_published,1.0,1.0,0.2,0.2,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,9.66,9.66,2.0,2.0,"American Express 1,7 % + lokální fixní poplatek; ostatní karty 2,8 % + lokální fixní poplatek.",https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LT-seb-payment-initiation-promo-a2a,LT,Litva,SEB,Acquirer,acquirer,Payment initiation – promo,a2a,online,Promo,promo,provider_published,0,0,0,0,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,0.0,0.0,0.0,0.0,První tři měsíce bez transakčního poplatku za payment initiation pro nové uživatele e-commerce služby; nabídka platí do 30. 9. 2026.,https://www.seb.lt/verslui/lesu-surinkimas/mokejimu-surinkimas-internetu,ručně ověřeno na oficiální produktové stránce SEB Lithuania 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LT-seb-ecommerce-card,LT,Litva,SEB,Acquirer,acquirer,Online card acceptance,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,"Stránka zveřejňuje interchange a scheme složky, nikoli vlastní úplnou merchant provizi; proto nevypočítávám falešnou all-in sazbu.",https://www.seb.lt/verslui/lesu-surinkimas/mokejimu-surinkimas-internetu,ověřeny veřejné komponenty ceny; merchant markup zůstává individuální 20. 8. 2026,verified_manual,service_or_role,2026-08-20,manual,manual,,,not_attempted
LT-stripe-standard-eea-consumer-cards-card,LT,Litva,Stripe,PSP,psp,Standard EEA consumer cards (Card),card,online,Blended,blended,provider_published,1.5,1.5,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://stripe.com/en-lt/pricing,ručně ověřeno na aktuální oficiální cenové stránce Stripe dne 25. 8. 2026,verified_manual,price,2026-08-25,source_monitor,seeded,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LT-swedbank-ecommerce-card,LT,Litva,Swedbank,Acquirer,acquirer,Online card acquiring – veřejná nabídka od,card,online,From,from,provider_published,1.5,1.5,0.08,0.08,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,9.177,9.177,1.9,1.9,"Veřejná speciální nabídka od 1,5 % + 0,08 EUR; konečná sazba se může lišit podle objemu. Nabídka je na stránce uvedena jako platná do 30. 9. 2026.",https://www.swedbank.lt/business/cash/cashflow/paymentPortal?language=ENG,ručně ověřeno na oficiální produktové stránce Swedbank Lithuania 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LT-viva-online-eea-consumer-card,LT,Litva,Viva.com,Acquirer,acquirer,Online domácí a EHP spotřebitelské karty,card,online,Blended,blended,provider_published,2.19,2.19,0.24,0.24,,EUR,4.99,EUR,minimum_commitment,"[{""kind"": ""monthly_service"", ""amount"": 4.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,16.3737,16.3737,3.39,3.39,"Domácí a EHP spotřebitelské karty; u některých oficiálních e-commerce pluginů může být příplatek 0,35 %.",https://www.viva.com/en-lt/pricing,ručně ověřeno na aktuální oficiální cenové stránce Viva.com dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
LU-adyen-visa-mastercard-markup-card,LU,Lucembursko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LU-paypal-guest-card,LU,Lucembursko,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.8,1.8,0.35,0.35,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,17.1465,17.1465,3.55,3.55,Domácí card-funded payment od zákazníka bez PayPal účtu; fixní část odpovídá přijaté měně EUR.,https://www.paypal.com/lu/webapps/mpp/merchant-fees?locale.x=en_LU,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
LU-worldline-a2a-registry,LU,Lucembursko,Worldline,Acquirer,acquirer,Bank Transfer by Worldline,a2a,ecommerce,Blended,blended,provider_published,0.35,0.35,0,0,0.15,EUR,0,EUR,additional,"[{""kind"": ""activation"", ""amount"": 0, ""currency"": ""EUR"", ""interval"": ""one_off""}]",[],not_applicable,True,included_or_not_applicable,20.0,3.6225,3.6225,0.75,0.75,"Veřejná sazba 0,35 %, minimálně 0,15 EUR za transakci; bez aktivačního a měsíčního poplatku.",https://worldline.com/fr-lu/campaigns/ms/worldline-e-payments,ručně ověřeno v oficiálním ceníku Worldline Luxembourg 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LU-worldline-card-registry,LU,Lucembursko,Worldline,Acquirer,acquirer,Worldline E-Payments – Visa/MC,card,ecommerce,Blended,blended,provider_published,1.39,1.39,0.25,0.25,,EUR,0,EUR,additional,"[{""kind"": ""activation"", ""amount"": 0, ""currency"": ""EUR"", ""interval"": ""one_off""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,12.7512,12.7512,2.64,2.64,"Veřejná online sazba pro Visa, VPay, Mastercard a Maestro; obchodní a zahraniční karty mají přirážku 1,2 p. b.",https://worldline.com/fr-lu/campaigns/ms/worldline-e-payments,ručně ověřeno v oficiálním ceníku Worldline Luxembourg 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LV-adyen-trustly-a2a,LV,Lotyšsko,Adyen,Acquirer,acquirer,Trustly (A2A),a2a,online,Blended,blended,provider_published,0.0,0.0,0.61,0.61,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,"€ 0.50 For gaming, gambling, travel and financial services additional rates up 3% can apply",https://www.adyen.com/payment-methods/trustly,ručně ověřeno na aktuální oficiální stránce Trustly od Adyen dne 25. 8. 2026,verified_manual,price,2026-08-25,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LV-adyen-visa-mastercard-markup-card,LV,Lotyšsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LV-citadele-bank-payments-a2a,LV,Lotyšsko,Citadele / Klix,Acquirer,acquirer,Online bank payments – od,a2a,online,Blended from,from,provider_published,1.3,1.3,0,0,0.1,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,6.279,6.279,1.3,1.3,Při online obratu nad 5 000 EUR/měs. individuální nabídka.,https://www.citadele.lv/en/business/e-commerce/billing/,ručně ověřeno v oficiálním ceníku Citadele Latvia 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LV-citadele-eea-card,LV,Lotyšsko,Citadele / Klix,Acquirer,acquirer,"EEA cards, Apple Pay, Google Pay – od",card,online,Blended from,from,provider_published,1.3,1.3,0,0,0.1,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.279,6.279,1.3,1.3,"Při online obratu nad 5 000 EUR/měs. individuální nabídka; business a non-EEA karty od 2 %, min. 0,20 EUR.",https://www.citadele.lv/en/business/e-commerce/billing/,ručně ověřeno v oficiálním ceníku Citadele Latvia 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LV-clearhaus-ic-merchant-acquiring-card,LV,Lotyšsko,Clearhaus,Acquirer,acquirer,Lokálně vydané spotřebitelské karty (domestic),card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.2,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,7.0035,7.0035,1.45,1.45,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LV-clearhaus-ic-merchant-acquiring-intl-card,LV,Lotyšsko,Clearhaus,Acquirer,acquirer,Zahraničně vydané / podnikatelské karty (foreign),card,online,Blended,blended,provider_published,2.75,2.75,0,0,0.4,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LV-mollie-eea-consumer-cards-card,LV,Lotyšsko,Mollie,PSP,psp,EEA consumer cards (Card),card,online,Blended,blended,provider_published,1.8,1.8,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,,https://www.mollie.com/pricing,ručně ověřeno na aktuální oficiální cenové stránce Mollie dne 25. 8. 2026,verified_manual,price,2026-08-25,source_monitor,seeded,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LV-montonio-eu-issued-commercial-cards-card-verified,LV,Lotyšsko,Montonio,PSP,psp,EU-issued commercial cards,card,online,Blended,blended,provider_published,2.39,2.39,0.2,0.2,,EUR,11.99,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 11.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",commercial,True,included_or_not_applicable,20.0,17.5319,17.5319,3.6298,3.6298,,https://www.montonio.com/pricing,ručně ověřeno v aktuálním oficiálním ceníku Montonio dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,seeded,,,not_attempted
LV-nets-merchant-acquiring-card,LV,Lotyšsko,Nets,Acquirer,acquirer,Merchant acquiring,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,Merchant uzavírá smlouvu přímo s Nets; cena je připravena podle potřeb obchodníka.,https://payments.nets.eu/lv-LV/acquiring,ověřeno na oficiální lotyšské acquiringové stránce Nets 19. 8. 2026,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
LV-opay-pis-a2a,LV,Lotyšsko,OPAY,PSP,psp,Payment initiation,a2a,online,Blended,blended,provider_published,0.6,0.6,0.05,0.05,0.05,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,4.1055,4.1055,0.85,0.85,"Veřejná sazba pro Litvu, Lotyšsko a Estonsko: 0,60 % + 0,05 EUR; procentní složka min. 0,05 EUR a max. 0,40 EUR.",https://opay.eu/paslaugos-kaina,ručně ověřeno v oficiálním ceníku OPAY 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LV-opay-card,LV,Lotyšsko,OPAY,PSP,psp,Online Visa/Mastercard – evropské karty,card,online,Blended,blended,provider_published,1.3,1.3,0.15,0.15,0.1,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,9.9015,9.9015,2.05,2.05,"Veřejná sazba OPAY pro evropské Visa/Mastercard: 1,30 % + 0,15 EUR; procentní složka má minimum 0,10 EUR.",https://opay.eu/paslaugos-kaina,ručně ověřeno v oficiálním ceníku OPAY 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LV-paypal-guest-card,LV,Lotyšsko,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.9,1.9,0.35,0.35,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,17.6295,17.6295,3.65,3.65,Lotyšsko je v regionálním ceníku; fixní část odpovídá přijaté měně EUR.,https://www.paypal.com/cz/business/paypal-business-fees,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
LV-paysera-checkout-modern-a2a,LV,Lotyšsko,Paysera,PSP,psp,Checkout Modern – bankovní platba,a2a,online,Free,free,provider_published,0,0,0,0,,EUR,5,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,0.483,0.483,0.1,0.1,"Paysera od června 2026 zrušila transakční poplatek za payment initiation pro Checkout Modern v Litvě, Lotyšsku a Estonsku. Povinný firemní účet stojí 5 EUR měsíčně.",https://www.paysera.com/v2/en/blog/paysera-removes-payment-initiation-fee-for-merchants-in-the-baltics,ručně ověřeno na oficiálním oznámení a ceníku firemního účtu Paysera 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LV-paysera-local-merchant-acquiring-acceptance-card,LV,Lotyšsko,Paysera,PSP,psp,Online EU-issued cards – standard tier,card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.15,EUR,5,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.4865,7.4865,1.55,1.55,"Základní veřejné pásmo pro 0–50 transakcí a obrat do 2 500 EUR; 0,15 EUR je minimální poplatek, nikoli fixní příplatek. Měsíční poplatek je za povinný firemní Paysera účet.",https://www.paysera.lv/v2/en-LV/fees/payment-gateway-with-payment-cards-fees,ručně ověřeno na oficiálním kartovém a účtovém ceníku Paysera Latvia 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LV-revolut-pay-by-bank-a2a,LV,Lotyšsko,Revolut,Acquirer,acquirer,Revolut Pay – A2A od retail zákazníka,a2a,online,Blended,blended,provider_published,1.0,1.0,0.2,0.2,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,9.66,9.66,2.0,2.0,"Revolut Pay Account-to-account od retail zákazníka; Business/Pro zákazník 2,8 % + lokální fixní poplatek.",https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LV-revolut-merchant-eea-consumer-cards-card-amex,LV,Lotyšsko,Revolut,Acquirer,acquirer,Online American Express,card,online,Blended,blended,provider_published,1.7,1.7,0.2,0.2,,EUR,0,EUR,additional,[],"[""amex""]",all,True,included_or_not_applicable,20.0,13.041,13.041,2.7,2.7,American Express; stejný lokální fixní poplatek jako v oficiálním country ceníku.,https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
